run_id,stage,name,method,seed,n_steps,n_replicas,a,fr_rate,target_ema_rate,max_event_fraction,fr_every,fr_start_steps,score_clip,config_hash,core_version,had_nan,total_replacement_events,l2_f,l2_fp,integrated_l2_f,l2_f_compact,l2_f_transition,l2_f_stretched,l2_fp_compact,l2_fp_transition,l2_fp_stretched,final_ancestor_ess,final_n_unique_ancestor,runtime_seconds,wall_seconds
pilot__abf__seed42__N1024__T150000__a1.5__c21bed0b5d8c,pilot,abf,abf,42,150000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,36a70b61b088,wca_prod_v1,False,0,0.07924464024044789,0.30516002488399824,44.64753587489768,0.11381698257568544,0.03682891671844523,0.08182401345619443,0.35252800529542905,0.3586778688783571,0.10883252175641715,nan,1024,219.9348688321188,219.94556856621057
pilot__abf__seed7__N1024__T150000__a1.5__3a2c9796f22b,pilot,abf,abf,7,150000,1024,1.5,0.0,0.005,0.02,5,20000,2.0,d3fbbc12dac5,wca_prod_v1,False,0,0.0930915596200617,0.33745262780133656,52.13808118378553,0.13194828977691847,0.04486459713267621,0.09726375809039,0.3525240241384368,0.42370230553961485,0.10245341919944662,nan,1024,219.57895009079948,219.58967476477847
pilot__sweep_fr_every_10__seed123__N1024__T150000__a1.5__27f5f93c41cc,pilot,sweep_fr_every_10,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,10,20000,2.0,f7e27857db67,wca_prod_v1,False,2893,0.03793260968845436,0.24283483132840927,35.60723104349368,0.057195057554023425,0.029197869732582576,0.021849842462540014,0.28542317424750074,0.2837584812683136,0.09001221773971275,141.20333961755992,236,242.5283959582448,242.53880480164662
pilot__sweep_fr_every_10__seed42__N1024__T150000__a1.5__c17c04118cee,pilot,sweep_fr_every_10,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,10,20000,2.0,f699c9148747,wca_prod_v1,False,2909,0.0448721120423044,0.2713972021176683,38.25552855669691,0.06816021469587462,0.03413627882266395,0.02534023475060756,0.3385739176375027,0.30263422953025537,0.09415176711582732,145.27237461900805,261,243.79314356809482,243.80383017193526
pilot__sweep_fr_every_10__seed7__N1024__T150000__a1.5__e7a80632780d,pilot,sweep_fr_every_10,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,10,20000,2.0,e8127c7d5470,wca_prod_v1,False,2815,0.044889416297751526,0.2747246910198231,40.58854473946272,0.06751163210743172,0.03597164551399465,0.02365004451167285,0.3161678203205787,0.3275468880552894,0.08877267210633635,128.91271207278092,240,246.08442958630621,246.0950923799537
pilot__sweep_fr_every_1__seed123__N1024__T150000__a1.5__3ae69f26c955,pilot,sweep_fr_every_1,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,1,20000,2.0,152b3f06e398,wca_prod_v1,False,2802,0.04527970015902655,0.2678511680853517,33.45045283824442,0.0682835660812012,0.035554621368716365,0.02467514672873613,0.31778401044843196,0.3105063479677825,0.09337288608873795,154.0664119894211,260,369.3403031118214,369.35240979585797
pilot__sweep_fr_every_1__seed42__N1024__T150000__a1.5__a8d07c464190,pilot,sweep_fr_every_1,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,1,20000,2.0,b2dd0f39e94a,wca_prod_v1,False,2823,0.037019249754818115,0.24541929336587393,32.56014612290403,0.055224066964911465,0.028126872767121405,0.0233260393205369,0.2871621171016395,0.28321860379081143,0.11024499237187639,134.4328205128205,256,342.9643938508816,342.96802554186434
pilot__sweep_fr_every_1__seed7__N1024__T150000__a1.5__1d0293fb9b10,pilot,sweep_fr_every_1,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,1,20000,2.0,4ddf5ce4c9b5,wca_prod_v1,False,2807,0.039019729186772704,0.26184970894301696,37.74736321727642,0.058305361716410355,0.032628842750920206,0.018650497574473443,0.2945540852480112,0.31817487537667927,0.07907161002039367,152.94282380396731,260,351.02190908789635,351.02558612963185
pilot__sweep_fr_every_5__seed123__N1024__T150000__a1.5__898e139e1faa,pilot,sweep_fr_every_5,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,1457fb5cde34,wca_prod_v1,False,2778,0.03967966234166734,0.24705478278395737,35.000340458605336,0.05932596608417934,0.03200559370068367,0.02125531808746943,0.2798535724933562,0.2987118959572206,0.07658908336381091,132.22900378310214,244,247.0521789751947,247.05582954594865
pilot__sweep_fr_every_5__seed42__N1024__T150000__a1.5__db4d445234b6,pilot,sweep_fr_every_5,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,9e71b7737079,wca_prod_v1,False,2837,0.04421521330183292,0.2489123786768852,37.56709975585406,0.06645311971150372,0.030299958211349055,0.03181321287447616,0.2780054599643261,0.30518397512192497,0.06610505250908018,131.59839357429718,251,253.13160039996728,253.13514022203162
pilot__sweep_fr_every_5__seed7__N1024__T150000__a1.5__e79c5bf5aaf2,pilot,sweep_fr_every_5,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,99936d8df83a,wca_prod_v1,False,2843,0.04127992395821632,0.24838049861801148,35.63124268501456,0.06193009286344488,0.03232763645435614,0.02351026606963292,0.27335684018109735,0.3035613996435571,0.08559712778431194,145.27237461900805,250,261.20027755200863,261.20388282323256
pilot__sweep_fr_rate_0.03__seed123__N1024__T150000__a1.5__51feb0969132,pilot,sweep_fr_rate_0.03,fr_estimated,123,150000,1024,1.5,0.03,0.005,0.02,5,20000,2.0,5e710cac37c6,wca_prod_v1,False,906,0.06381508898681666,0.2827648602066216,39.71558758326063,0.09381403765532445,0.0336969554034497,0.05984296220427596,0.338814255309356,0.3320316961847335,0.061097062340503695,342.0013046314416,524,257.5190124409273,257.522517553065
pilot__sweep_fr_rate_0.03__seed42__N1024__T150000__a1.5__fcf5195b2920,pilot,sweep_fr_rate_0.03,fr_estimated,42,150000,1024,1.5,0.03,0.005,0.02,5,20000,2.0,193d59252534,wca_prod_v1,False,910,0.07323463683078829,0.29198546693068167,44.078857738757605,0.1051336093737958,0.03742047214692239,0.07322991786003775,0.3234862584932268,0.3564478749692084,0.08961994694662805,362.57814661134165,537,262.55971983401105,262.56413477566093
pilot__sweep_fr_rate_0.03__seed7__N1024__T150000__a1.5__01421486baac,pilot,sweep_fr_rate_0.03,fr_estimated,7,150000,1024,1.5,0.03,0.005,0.02,5,20000,2.0,211a327404e7,wca_prod_v1,False,899,0.06892230636669805,0.3006993563072214,41.986099907839055,0.10115710344601914,0.03579566918364581,0.06534330716264516,0.35189960392872516,0.35658492422301635,0.07601483056576544,380.74655047204067,555,248.1107459552586,248.11417955625802
pilot__sweep_fr_rate_0.05__seed123__N1024__T150000__a1.5__b51f012955cb,pilot,sweep_fr_rate_0.05,fr_estimated,123,150000,1024,1.5,0.05,0.005,0.02,5,20000,2.0,bc8dc2f4f6d0,wca_prod_v1,False,1555,0.06684224282336458,0.29651052076208795,42.11705101801283,0.09916697324702856,0.03613715751658637,0.060652565695300836,0.354424369893859,0.34563847679738,0.07818061138432683,232.70661340434975,385,253.9267995711416,253.93016393203288
pilot__sweep_fr_rate_0.05__seed42__N1024__T150000__a1.5__80eedb1b1925,pilot,sweep_fr_rate_0.05,fr_estimated,42,150000,1024,1.5,0.05,0.005,0.02,5,20000,2.0,95610b69474a,wca_prod_v1,False,1499,0.06413633129212645,0.30380185073880833,41.994595236342114,0.09609781744049124,0.03586358388050365,0.05563983621098616,0.36367168735492633,0.3524597787030712,0.08923255235204372,239.9487414187643,397,247.07143047079444,247.0748789520003
pilot__sweep_fr_rate_0.05__seed7__N1024__T150000__a1.5__42ff9ddd1c20,pilot,sweep_fr_rate_0.05,fr_estimated,7,150000,1024,1.5,0.05,0.005,0.02,5,20000,2.0,88e095eb2324,wca_prod_v1,False,1542,0.0673034961738392,0.30388625119386775,37.78309163112537,0.10055888984222212,0.03771320013720389,0.05867731513068046,0.3782843296665586,0.34468921425008714,0.05916029638463704,220.5671013883046,386,253.4324436923489,253.43586583435535
pilot__sweep_fr_rate_0.1__seed123__N1024__T150000__a1.5__f2310754b00c,pilot,sweep_fr_rate_0.1,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,1457fb5cde34,wca_prod_v1,False,2953,0.04371235002011238,0.2708518454746983,29.476909651249166,0.0653035376541022,0.03569607042940628,0.022590323579427387,0.2951668548073187,0.32956441316747376,0.10756528373920744,147.35469364811692,251,261.4116851128638,261.4151253751479
pilot__sweep_fr_rate_0.1__seed42__N1024__T150000__a1.5__bba0a747ffa0,pilot,sweep_fr_rate_0.1,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,9e71b7737079,wca_prod_v1,False,2807,0.04522935702753869,0.27027094406352964,34.00962488569989,0.06775322757554166,0.034773513325557705,0.027195420400516503,0.2997537538732977,0.32880409209335476,0.09414907521656043,154.52048334806955,254,257.52402486326173,257.52739837393165
pilot__sweep_fr_rate_0.1__seed7__N1024__T150000__a1.5__dab79f785b66,pilot,sweep_fr_rate_0.1,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,99936d8df83a,wca_prod_v1,False,2796,0.04304629804538536,0.2580406863498053,33.799567078226175,0.06472416919010944,0.034244995966063264,0.023086141878034275,0.28655843070020853,0.31284296476671236,0.09181613823406423,129.77425742574258,254,263.8329770057462,263.83668993692845
pilot__sweep_fr_rate_0.2__seed123__N1024__T150000__a1.5__7a9ad3e95b68,pilot,sweep_fr_rate_0.2,fr_estimated,123,150000,1024,1.5,0.2,0.005,0.02,5,20000,2.0,9c70ba9ef26e,wca_prod_v1,False,5118,0.031167432978375945,0.25840231940236513,29.057301202776294,0.022109213481947484,0.03661034351207394,0.03127245052424523,0.24740628546876864,0.2965570003530532,0.21278296914299222,86.84578432996521,142,250.6964212236926,250.69979998422787
pilot__sweep_fr_rate_0.2__seed42__N1024__T150000__a1.5__a27ea3673293,pilot,sweep_fr_rate_0.2,fr_estimated,42,150000,1024,1.5,0.2,0.005,0.02,5,20000,2.0,11d372b97ae5,wca_prod_v1,False,5051,0.03057315876534004,0.26386766688094415,30.908051146044492,0.02326447292079498,0.03629225522529502,0.028853061763852147,0.2515616005075832,0.31101602674758544,0.2021380226972051,66.1979797979798,143,254.86076746834442,254.86414837883785
pilot__sweep_fr_rate_0.2__seed7__N1024__T150000__a1.5__e2b1f0f3d261,pilot,sweep_fr_rate_0.2,fr_estimated,7,150000,1024,1.5,0.2,0.005,0.02,5,20000,2.0,ad4bffaf22c0,wca_prod_v1,False,4978,0.03154277219801934,0.25751410549947407,39.5166007387945,0.02312047551525182,0.036487273937170814,0.032037529174628154,0.2561558718278123,0.2833988508469642,0.22352064404806962,68.99434136070536,149,247.93414602521807,247.9375405847095
pilot__sweep_fr_rate_0.5__seed123__N1024__T150000__a1.5__20a9dd27a17e,pilot,sweep_fr_rate_0.5,fr_estimated,123,150000,1024,1.5,0.5,0.005,0.02,5,20000,2.0,a1958c2d316e,wca_prod_v1,False,9586,0.07463840169237344,0.3570961753376173,36.020734346445145,0.045938209508165635,0.05679817029916635,0.11187638610626685,0.21411087722317107,0.36559842345169613,0.4517369668775014,37.54837785576166,77,257.62879364797845,257.63215892901644
pilot__sweep_fr_rate_0.5__seed42__N1024__T150000__a1.5__a3b3e2cf5e01,pilot,sweep_fr_rate_0.5,fr_estimated,42,150000,1024,1.5,0.5,0.005,0.02,5,20000,2.0,60ab4f8109bc,wca_prod_v1,False,9757,0.08194910273218033,0.36678765695818993,36.29662902761538,0.05490354956286202,0.058427657649723116,0.12363036589406824,0.17522149511949245,0.37071044458418534,0.48717967859329886,35.48000270690939,69,263.0120653868653,263.01547106867656
pilot__sweep_fr_rate_0.5__seed7__N1024__T150000__a1.5__c1b64e11cfa4,pilot,sweep_fr_rate_0.5,fr_estimated,7,150000,1024,1.5,0.5,0.005,0.02,5,20000,2.0,0a09c4521175,wca_prod_v1,False,9631,0.07943260404724196,0.3655967630227308,42.06387711487201,0.05282207502639564,0.05883135743426853,0.11845887696300711,0.20626878902064572,0.38567974054244597,0.45557093873146454,44.461329715061055,73,260.2978263059631,260.3011353458278
pilot__sweep_fr_start_steps_10000__seed123__N1024__T150000__a1.5__2e031ddf975a,pilot,sweep_fr_start_steps_10000,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,5,10000,2.0,0fb084b9bcb8,wca_prod_v1,False,3408,0.030397060970906612,0.25089219032665455,25.94446386349859,0.04062076204182096,0.03251690218937661,0.007082266606897545,0.2533544591487269,0.31906309879299827,0.09684309935104672,125.78886756238003,209,261.2944102738984,261.29782699467614
pilot__sweep_fr_start_steps_10000__seed42__N1024__T150000__a1.5__8315ab9bced1,pilot,sweep_fr_start_steps_10000,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,5,10000,2.0,5f938972c003,wca_prod_v1,False,3235,0.03492422148782462,0.25863128931480245,28.74500019603449,0.049953851741738955,0.03292676623300784,0.013154643864438207,0.2717397506193728,0.31622814279882866,0.12459464728401765,125.0985445001193,223,252.19627964310348,252.19970602402464
pilot__sweep_fr_start_steps_10000__seed7__N1024__T150000__a1.5__196a506dcf3c,pilot,sweep_fr_start_steps_10000,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,5,10000,2.0,7c74e5ed76ed,wca_prod_v1,False,3247,0.03652852700165041,0.24194106109875085,30.362461311036572,0.054155569664246166,0.030611591964341548,0.018311616750698985,0.26382669016675603,0.2939273948049179,0.10146194747615939,118.56354590682949,211,256.89376155892387,256.8971637589857
pilot__sweep_fr_start_steps_20000__seed123__N1024__T150000__a1.5__55607298aed4,pilot,sweep_fr_start_steps_20000,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,1457fb5cde34,wca_prod_v1,False,2845,0.03950661844588016,0.2549643506488506,31.39900798739537,0.05920694224953086,0.03062072485883139,0.02320211863715328,0.28155595284928364,0.3118967591389391,0.08587126685595106,148.52351274787534,259,247.09502787981182,247.0984679600224
pilot__sweep_fr_start_steps_20000__seed42__N1024__T150000__a1.5__cb9dcf6a1532,pilot,sweep_fr_start_steps_20000,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,9e71b7737079,wca_prod_v1,False,2847,0.03306900733437725,0.26530648525872924,36.674731511630405,0.04710222312111729,0.03152445464001757,0.012208284475210204,0.28024926179189924,0.3301114622331666,0.10088663203549303,132.3959595959596,246,252.03025183593854,252.03366163838655
pilot__sweep_fr_start_steps_20000__seed7__N1024__T150000__a1.5__5218c02cc732,pilot,sweep_fr_start_steps_20000,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,99936d8df83a,wca_prod_v1,False,2836,0.037039896735497735,0.2422370162332853,34.447205206665494,0.05557067627217706,0.029205680173551903,0.02070154598426608,0.2758140613021998,0.2884032047870983,0.09377882166763513,144.59128516271375,265,261.37860171310604,261.3821002636105
pilot__sweep_fr_start_steps_40000__seed123__N1024__T150000__a1.5__8292eca0560e,pilot,sweep_fr_start_steps_40000,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,5,40000,2.0,c396a1926e66,wca_prod_v1,False,2264,0.05756447333006582,0.2825372572285806,39.89760758580465,0.08663881218011889,0.037722256222596215,0.04326540651289364,0.32765940927739445,0.3375850035054488,0.07349559638397068,157.91807228915664,294,252.98886432219297,252.99226091289893
pilot__sweep_fr_start_steps_40000__seed42__N1024__T150000__a1.5__55b30b868eb3,pilot,sweep_fr_start_steps_40000,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,5,40000,2.0,7e46a93e5fa7,wca_prod_v1,False,2279,0.04836285774755383,0.26922684328168534,35.27102172825213,0.07267941314078268,0.03352167684393719,0.03414043273281002,0.2967668651037062,0.3308316698679602,0.0762312327063624,178.6939331970007,294,262.8900746558793,262.89347494672984
pilot__sweep_fr_start_steps_40000__seed7__N1024__T150000__a1.5__876c4ca0aef2,pilot,sweep_fr_start_steps_40000,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,5,40000,2.0,9360b33cd61b,wca_prod_v1,False,2253,0.0454295409387804,0.25279972215274205,39.9523198519031,0.067893504536681,0.030523806824679898,0.03409127289427937,0.2683090027625358,0.31645426373181446,0.07983914166189689,176.23126050420169,285,244.7453590608202,244.74877863237634
pilot__sweep_max_event_fraction_0.005__seed123__N1024__T150000__a1.5__5a7061feb8fa,pilot,sweep_max_event_fraction_0.005,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.005,5,20000,2.0,b6da72a537d3,wca_prod_v1,False,2868,0.041397872816666265,0.26268519591374295,38.29354217778594,0.06209400180009659,0.032355915386476135,0.023750663193423092,0.28701928443748237,0.32399584580440466,0.08235639343219925,146.44916201117317,255,254.27866698987782,254.28210642095655
pilot__sweep_max_event_fraction_0.005__seed42__N1024__T150000__a1.5__1c1818a10ec6,pilot,sweep_max_event_fraction_0.005,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.005,5,20000,2.0,4068811fc96d,wca_prod_v1,False,2752,0.04152859517170346,0.26099810955527286,36.82653282451111,0.06252431434840945,0.031879463832611823,0.024301898430636033,0.2961413638430111,0.3115366066754228,0.09615558425267175,132.3625347134562,257,247.75986221525818,247.7633585757576
pilot__sweep_max_event_fraction_0.005__seed7__N1024__T150000__a1.5__b5c62c55ae5a,pilot,sweep_max_event_fraction_0.005,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.005,5,20000,2.0,bbf3e81148da,wca_prod_v1,False,2842,0.04003040963731367,0.268174763080095,37.81020794965727,0.05912105408557168,0.03482690866395488,0.017813691523749713,0.2890947707926128,0.3328152130789839,0.07924299687444315,145.35292486831162,247,251.89072674931958,251.8940901402384
pilot__sweep_max_event_fraction_0.02__seed123__N1024__T150000__a1.5__ee3f77de834c,pilot,sweep_max_event_fraction_0.02,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,1457fb5cde34,wca_prod_v1,False,2781,0.04535873814038112,0.26866627429211265,34.406667574687006,0.06766178176602496,0.03529468270321022,0.027009041656234325,0.27638999624744504,0.3367694198212359,0.10849052103240209,149.24224309706804,261,261.10504434024915,261.10841801110655
pilot__sweep_max_event_fraction_0.02__seed42__N1024__T150000__a1.5__7dc8ac790cb7,pilot,sweep_max_event_fraction_0.02,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,9e71b7737079,wca_prod_v1,False,2748,0.039412637171230974,0.25279684052627754,36.16694770336236,0.05937854037076686,0.030986838929910103,0.021673390144209284,0.29824344454638063,0.29710330326261486,0.07952719970128781,166.01899936668778,257,257.4094973942265,257.4128135149367
pilot__sweep_max_event_fraction_0.02__seed7__N1024__T150000__a1.5__a5bf57ba7136,pilot,sweep_max_event_fraction_0.02,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,99936d8df83a,wca_prod_v1,False,2856,0.04291946036167185,0.263402660115226,33.31189847068609,0.06398502063381119,0.03496212827840357,0.02278092246398627,0.28874529707986085,0.32237831939654815,0.08899868595922869,127.22348944430964,252,268.83650988712907,268.8399381679483
pilot__sweep_max_event_fraction_0.05__seed123__N1024__T150000__a1.5__3c36bfa85ae0,pilot,sweep_max_event_fraction_0.05,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.05,5,20000,2.0,a10ab282db2d,wca_prod_v1,False,2826,0.0394235176936743,0.25494904049328526,32.52760630511361,0.058857664517064145,0.03133208660043845,0.02233764065161112,0.2738228414926185,0.31622709833684076,0.08797339861930498,162.8223602484472,270,249.07050123997033,249.0739419418387
pilot__sweep_max_event_fraction_0.05__seed42__N1024__T150000__a1.5__c2bd14c636e8,pilot,sweep_max_event_fraction_0.05,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.05,5,20000,2.0,387e7015aa8c,wca_prod_v1,False,2864,0.04090119193864959,0.2522064009203254,33.73104986545675,0.06132297240113622,0.032037416798530845,0.02336281600418171,0.27758618795788886,0.31025635630883447,0.07812401579664176,140.14648489708634,259,255.44961464824155,255.45304998988286
pilot__sweep_max_event_fraction_0.05__seed7__N1024__T150000__a1.5__259bd0593e07,pilot,sweep_max_event_fraction_0.05,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.05,5,20000,2.0,3596ff54f779,wca_prod_v1,False,2768,0.036999013420806505,0.24697886362712407,32.567836549131364,0.055148004299871704,0.029370645477701563,0.02121094801918946,0.2661363522136469,0.3047675878702435,0.0937653074886431,157.82299819385912,264,247.66361606307328,247.6670446828939
pilot__sweep_target_ema_rate_0.001__seed123__N1024__T150000__a1.5__e6ff1f0d8d74,pilot,sweep_target_ema_rate_0.001,fr_estimated,123,150000,1024,1.5,0.1,0.001,0.02,5,20000,2.0,81e41673a434,wca_prod_v1,False,3041,0.03802410015165005,0.24568418359055633,29.552140179444834,0.05675613735477098,0.02994261662831561,0.021991188637011883,0.26868863744646815,0.3000901676444425,0.09541144152990856,132.329126703685,235,256.7416339069605,256.7450683787465
pilot__sweep_target_ema_rate_0.001__seed42__N1024__T150000__a1.5__6a4dfdf0fde6,pilot,sweep_target_ema_rate_0.001,fr_estimated,42,150000,1024,1.5,0.1,0.001,0.02,5,20000,2.0,cdf54978c31e,wca_prod_v1,False,2890,0.042462813788377615,0.2717531082825029,34.659654116854355,0.06329809645823195,0.035107525653117866,0.02139639846360632,0.2941605368919001,0.33295264112353984,0.10585682035380065,128.59651704684816,252,258.4090985241346,258.412583894562
pilot__sweep_target_ema_rate_0.001__seed7__N1024__T150000__a1.5__db8fe4bce022,pilot,sweep_target_ema_rate_0.001,fr_estimated,7,150000,1024,1.5,0.1,0.001,0.02,5,20000,2.0,c6577d8701f5,wca_prod_v1,False,2696,0.043112723875218036,0.2652097950472324,35.87968766938847,0.06465131257471492,0.03419292011813015,0.02372608324910077,0.3010850890407485,0.31631947603064103,0.10270698751812181,159.74649603900062,264,257.5841979631223,257.58749702526256
pilot__sweep_target_ema_rate_0.003__seed123__N1024__T150000__a1.5__c86c70428302,pilot,sweep_target_ema_rate_0.003,fr_estimated,123,150000,1024,1.5,0.1,0.003,0.02,5,20000,2.0,c49819bddc64,wca_prod_v1,False,2781,0.039983801624219585,0.2576277082097288,38.47046925060567,0.05941721515788082,0.03166819882994894,0.02340159322390846,0.28339227435793407,0.31415382575466927,0.09690663909740699,137.71683740478068,259,265.6667982893996,265.67021230002865
pilot__sweep_target_ema_rate_0.003__seed42__N1024__T150000__a1.5__3700c6dcc678,pilot,sweep_target_ema_rate_0.003,fr_estimated,42,150000,1024,1.5,0.1,0.003,0.02,5,20000,2.0,fe7ad85159ef,wca_prod_v1,False,2825,0.04260525846767919,0.2869852634614292,31.489598422048548,0.06332202010787873,0.0368169771493167,0.018483781071105754,0.32958520024381693,0.3431452706366857,0.08711304294873624,125.2778972520908,241,250.13349951198325,250.1369085428305
pilot__sweep_target_ema_rate_0.003__seed7__N1024__T150000__a1.5__6e1d7eb2963b,pilot,sweep_target_ema_rate_0.003,fr_estimated,7,150000,1024,1.5,0.1,0.003,0.02,5,20000,2.0,b1f8382e3631,wca_prod_v1,False,2768,0.0401030342030621,0.24518861106571554,34.04164248667715,0.06028371389053733,0.030436096813616836,0.0242331091619584,0.2770695198273074,0.2936009948661119,0.09127476193644077,152.01159756451145,263,255.560164345894,255.5636207871139
pilot__sweep_target_ema_rate_0.005__seed123__N1024__T150000__a1.5__a6644b910282,pilot,sweep_target_ema_rate_0.005,fr_estimated,123,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,1457fb5cde34,wca_prod_v1,False,2866,0.0400343439570657,0.24926064736053982,34.29347490840144,0.05952803852074888,0.03203075360293104,0.022634997175564473,0.26198481252500705,0.30775057937701217,0.10517234660802455,146.00055694792536,263,252.45889361202717,252.4623098531738
pilot__sweep_target_ema_rate_0.005__seed42__N1024__T150000__a1.5__75fad581c9b7,pilot,sweep_target_ema_rate_0.005,fr_estimated,42,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,9e71b7737079,wca_prod_v1,False,2879,0.03935712429490046,0.255965221278116,36.717079811536465,0.05912246888050564,0.030552163713094705,0.022732645169129522,0.29146448862322843,0.3039257906394538,0.10244089996686827,126.54791214096066,243,254.55053463298827,254.5538962939754
pilot__sweep_target_ema_rate_0.005__seed7__N1024__T150000__a1.5__80abffa8933d,pilot,sweep_target_ema_rate_0.005,fr_estimated,7,150000,1024,1.5,0.1,0.005,0.02,5,20000,2.0,99936d8df83a,wca_prod_v1,False,2786,0.0342986679009541,0.2392553649275578,32.06568071323101,0.0497754395423301,0.031222425696198822,0.013990964655368898,0.25053684491247247,0.2927253287330026,0.11791267160722706,140.37161981258367,256,260.9544166983105,260.9578069387935
pilot__sweep_target_ema_rate_0.01__seed123__N1024__T150000__a1.5__f2e85d2011f2,pilot,sweep_target_ema_rate_0.01,fr_estimated,123,150000,1024,1.5,0.1,0.01,0.02,5,20000,2.0,fc7c2b5d6271,wca_prod_v1,False,2892,0.03547638470664661,0.2601148384611175,30.91040016837927,0.05005896466210135,0.03509314990210821,0.009913655677626464,0.2781521784752349,0.31685416405423134,0.1160371527087801,146.49008102822017,256,257.3772958428599,257.38064910424873
pilot__sweep_target_ema_rate_0.01__seed42__N1024__T150000__a1.5__fb2ca8af2a8b,pilot,sweep_target_ema_rate_0.01,fr_estimated,42,150000,1024,1.5,0.1,0.01,0.02,5,20000,2.0,3c1ebd3939b7,wca_prod_v1,False,2869,0.03955628554412599,0.2619068527639107,35.68091380353001,0.058102832541499935,0.03564467525999522,0.014959016958800973,0.3170086277227525,0.2938969038233062,0.1157735005405418,135.1257731958763,256,261.4629267109558,261.46635274309665
pilot__sweep_target_ema_rate_0.01__seed7__N1024__T150000__a1.5__3d2723f22e8c,pilot,sweep_target_ema_rate_0.01,fr_estimated,7,150000,1024,1.5,0.1,0.01,0.02,5,20000,2.0,d591c47a6734,wca_prod_v1,False,2836,0.037706327371459035,0.2558092917689962,38.092483847704564,0.056025155346851145,0.031485464182117257,0.018840718600803805,0.29805128260740466,0.294708768498125,0.1167204005954757,138.95785846806254,255,248.9318676441908,248.93530953489244
pilot__sweep_target_ema_rate_0.02__seed123__N1024__T150000__a1.5__150b96a20cb5,pilot,sweep_target_ema_rate_0.02,fr_estimated,123,150000,1024,1.5,0.1,0.02,0.02,5,20000,2.0,89adcaaa8f5e,wca_prod_v1,False,2933,0.03474238916872465,0.2535407711173206,34.030697721135695,0.050526007546487076,0.031986394305771056,0.012847959311952466,0.2916611547547572,0.2982716208302382,0.10652906291076898,115.89036251105216,241,255.52512335404754,255.52856557490304
pilot__sweep_target_ema_rate_0.02__seed42__N1024__T150000__a1.5__21b7f9a2818b,pilot,sweep_target_ema_rate_0.02,fr_estimated,42,150000,1024,1.5,0.1,0.02,0.02,5,20000,2.0,3c1ae229a992,wca_prod_v1,False,2832,0.038728829328397,0.2572461232425573,33.13168848653567,0.05733059975785913,0.03356551191173036,0.017086413743306637,0.2888008244296153,0.31173003942519945,0.08111887181284297,144.07474580928826,243,246.9697616067715,246.97319992817938
pilot__sweep_target_ema_rate_0.02__seed7__N1024__T150000__a1.5__aa6d22f10925,pilot,sweep_target_ema_rate_0.02,fr_estimated,7,150000,1024,1.5,0.1,0.02,0.02,5,20000,2.0,d3bad9545552,wca_prod_v1,False,2700,0.04531993003633883,0.28183639981941827,33.40731255282339,0.06817091164791267,0.03662921817670009,0.023064106020093372,0.33814188454557775,0.32360419354155123,0.1000404324334001,157.63319302465425,266,255.5086037782021,255.51204228913411
