stage,name,method,n_steps,n_replicas,a,t,l2_f_median,l2_f_q25,l2_f_q75,l2_fp_median,l2_fp_q25,l2_fp_q75,repl_cumulative_median,n_seeds
main,abf,abf,250000,1024,1.5,160.0,0.09823657276008727,0.0938390886101718,0.10114768842728719,0.35690298319984615,0.3402777717846037,0.3725183620315983,0.0,10
main,abf,abf,250000,1024,1.5,165.0,0.09772895218985309,0.09392447842959083,0.10065801144323208,0.3565676357516767,0.3365844110252957,0.36854722220642244,0.0,10
main,abf,abf,250000,1024,1.5,170.0,0.09676099921504325,0.09387241301947012,0.0990791062155201,0.356312436759176,0.33708481696867193,0.36081008028197287,0.0,10
main,abf,abf,250000,1024,1.5,175.0,0.09543077512643962,0.09301704490571568,0.09870065301454384,0.3538023830020991,0.33741578749210366,0.3606356612472287,0.0,10
main,abf,abf,250000,1024,1.5,180.0,0.09549011005521835,0.09255664237060018,0.09715626196700003,0.3515391648465711,0.34000076287069503,0.3570583788192925,0.0,10
main,abf,abf,250000,1024,1.5,185.0,0.09532134019908164,0.09137871019423882,0.09653848478162608,0.34959500675906025,0.33938571366433007,0.356883895427958,0.0,10
main,abf,abf,250000,1024,1.5,190.0,0.09409126816492527,0.09047182816046452,0.0967606648539464,0.3475921762315761,0.337026536086803,0.35644767675704325,0.0,10
main,abf,abf,250000,1024,1.5,195.0,0.09285196899164773,0.0901337049855544,0.09553141885656982,0.34427679998596217,0.3340133070488123,0.3518486559631711,0.0,10
main,abf,abf,250000,1024,1.5,200.0,0.09267727168700642,0.090050095248787,0.09457668513451384,0.34348521790449915,0.3356441095142674,0.35084232426351886,0.0,10
main,abf,abf,250000,1024,1.5,205.0,0.09266554868533397,0.08886305694935645,0.09439357403628942,0.3408671536337132,0.3335005846326627,0.3487747485285231,0.0,10
main,abf,abf,250000,1024,1.5,210.0,0.09309172115394579,0.08799311108583815,0.09554606841463523,0.34110316929600526,0.33591049348826774,0.35044987849019527,0.0,10
main,abf,abf,250000,1024,1.5,215.0,0.09210030245553874,0.08678794148068776,0.09546056070339526,0.3405163051979252,0.3365912454567756,0.3445004806885253,0.0,10
main,abf,abf,250000,1024,1.5,220.0,0.091118613861652,0.08633992480766223,0.09481868645793663,0.34186329728342885,0.3311498701008432,0.3432726393094432,0.0,10
main,abf,abf,250000,1024,1.5,225.0,0.09133630371000988,0.08658418820962119,0.0943149466602677,0.33935958246829034,0.331168480498797,0.34203413977429875,0.0,10
main,abf,abf,250000,1024,1.5,230.0,0.09094380927503082,0.08604581781126355,0.0942101371653399,0.3396355346561065,0.32802386595324545,0.342348737301874,0.0,10
main,abf,abf,250000,1024,1.5,235.0,0.09093350955308357,0.08550203526728596,0.09386523957641671,0.3376102494233536,0.327910325685291,0.34249086024575626,0.0,10
main,abf,abf,250000,1024,1.5,240.0,0.09133407593849864,0.08496094911484302,0.09395010296295893,0.3371495845647552,0.3277900463509305,0.34283076627334397,0.0,10
main,abf,abf,250000,1024,1.5,245.0,0.09142610930526845,0.08439853544682177,0.09348625652280729,0.33771030163128757,0.3286662649730434,0.34374712717261313,0.0,10
main,abf,abf,250000,1024,1.5,250.0,0.09054366272698625,0.08442007878760865,0.09212643762466151,0.3371437883659972,0.32659391458341097,0.34097767484471764,0.0,10
main,abf,abf,250000,1024,1.5,255.0,0.08985537674119144,0.08411588279585556,0.09169527389810062,0.3348184982014364,0.3264334732056643,0.33844621365944194,0.0,10
main,abf,abf,250000,1024,1.5,260.0,0.08884604590163811,0.08376276888221598,0.09074004799099675,0.3318752009457892,0.32324624277325265,0.33689596263612287,0.0,10
main,abf,abf,250000,1024,1.5,265.0,0.08765536152043327,0.08316354409230617,0.090429541911389,0.3298701880993686,0.3245648546633939,0.3337727752065708,0.0,10
main,abf,abf,250000,1024,1.5,270.0,0.08807553201887508,0.08326055429068949,0.08950859431312488,0.32876168618496726,0.32518748592731017,0.33329188108135027,0.0,10
main,abf,abf,250000,1024,1.5,275.0,0.08753898453849691,0.08307566217729959,0.08910294363569385,0.32698984861659597,0.32330799387087295,0.33310820605595887,0.0,10
main,abf,abf,250000,1024,1.5,280.0,0.08739756006541063,0.08322186512936958,0.08937303099806156,0.3278591295172545,0.3233151107361289,0.33359805568933,0.0,10
main,abf,abf,250000,1024,1.5,285.0,0.0874988549786854,0.08317972528566209,0.0895490486349673,0.3252606547289405,0.3247367645735872,0.33475919680866906,0.0,10
main,abf,abf,250000,1024,1.5,290.0,0.08750982772021383,0.08254667870891176,0.08926305074239024,0.3262600151193047,0.32366387477274017,0.3342461834451337,0.0,10
main,abf,abf,250000,1024,1.5,295.0,0.08770226700272044,0.08274369271789599,0.08895514615351795,0.32574653405633813,0.32340964230228664,0.3326677208101852,0.0,10
main,abf,abf,250000,1024,1.5,300.0,0.08788145582852158,0.08228833964604201,0.08877510447733952,0.32590198755296645,0.32402371217978027,0.3343781893571835,0.0,10
main,abf,abf,250000,1024,1.5,305.0,0.08752362862196651,0.08145270176654121,0.08864738628163085,0.3259416128487502,0.3220006723807846,0.3343937120616708,0.0,10
main,abf,abf,250000,1024,1.5,310.0,0.08710295973911668,0.08085299745585697,0.08871970280072035,0.3265345855107613,0.3202456698010664,0.3326120897500763,0.0,10
main,abf,abf,250000,1024,1.5,315.0,0.08632136213801403,0.08097539021582192,0.08882062689544665,0.3273397593954595,0.3189173146758932,0.3312300088733663,0.0,10
main,abf,abf,250000,1024,1.5,320.0,0.08602300103627822,0.0809983423751476,0.08901236635976953,0.32724222615574144,0.31914578961773676,0.330484539503518,0.0,10
main,abf,abf,250000,1024,1.5,325.0,0.08604781045316025,0.08100837452584021,0.08881467124601869,0.3265886373460445,0.31974605896861324,0.329380380701101,0.0,10
main,abf,abf,250000,1024,1.5,330.0,0.0864635406641929,0.08128027585567073,0.08832118295635662,0.3270419414767737,0.32211618834916134,0.33216526296466165,0.0,10
main,abf,abf,250000,1024,1.5,335.0,0.0865760666333826,0.0817174593322505,0.08789765819930426,0.32524360873171676,0.3245008535458046,0.3321357951149536,0.0,10
main,abf,abf,250000,1024,1.5,340.0,0.08618743396937406,0.08212884280150047,0.08736478833671961,0.32665955917132217,0.324253403635389,0.3300241758166734,0.0,10
main,abf,abf,250000,1024,1.5,345.0,0.08578549051650435,0.0821751445694209,0.08732952455128615,0.32664811408867944,0.3233373741637947,0.3299460245760875,0.0,10
main,abf,abf,250000,1024,1.5,350.0,0.08564537598376804,0.08198015644195272,0.08728056763867001,0.32703775486945263,0.32172637678908034,0.3295466616991727,0.0,10
main,abf,abf,250000,1024,1.5,355.0,0.08568333162961338,0.08250523204557902,0.08695088943424398,0.32610360387020493,0.3203717477973639,0.3296946271723735,0.0,10
main,abf,abf,250000,1024,1.5,360.0,0.08544381121567184,0.08247615705066653,0.08692612473695147,0.32507715686003263,0.321357223095528,0.32954925119214273,0.0,10
main,abf,abf,250000,1024,1.5,365.0,0.08537329061539176,0.08267732692523601,0.08671566890302257,0.3249925859145584,0.321044559069614,0.3295311878829998,0.0,10
main,abf,abf,250000,1024,1.5,370.0,0.08542697183668335,0.08310273663930065,0.08649769047008797,0.3257924630100935,0.32017752767006,0.3296953377133705,0.0,10
main,abf,abf,250000,1024,1.5,375.0,0.08514913834148356,0.08331250608889125,0.0865908199855879,0.32725026384544104,0.3197136060281339,0.3295064900005885,0.0,10
main,abf,abf,250000,1024,1.5,380.0,0.08492565211129685,0.0828954385178225,0.0861626331039934,0.32768336890153793,0.3195656824467228,0.32830296656315305,0.0,10
main,abf,abf,250000,1024,1.5,385.0,0.08458482438154803,0.08236639348736005,0.0863424252527976,0.32640458756258517,0.32103354310576326,0.3285265874544907,0.0,10
main,abf,abf,250000,1024,1.5,390.0,0.08422497130451007,0.08210815792856692,0.08642566004919619,0.32604598870688484,0.3198294724795444,0.3276855640184488,0.0,10
main,abf,abf,250000,1024,1.5,395.0,0.0838041318037888,0.08230892743421116,0.08605464029466144,0.32542402242836577,0.3198923505678917,0.3261018203867548,0.0,10
main,abf,abf,250000,1024,1.5,400.0,0.08353127475722555,0.08210872689533405,0.08589456163141315,0.324051384962182,0.3203449951833172,0.3269478703038098,0.0,10
main,abf,abf,250000,1024,1.5,405.0,0.0836020026509151,0.08160444793258428,0.08574401511233051,0.3225957326708578,0.32019780785725827,0.3270150202731387,0.0,10
main,abf,abf,250000,1024,1.5,410.0,0.08358473513343745,0.0809081841992714,0.08584838890571243,0.32297743211831964,0.31869696112312684,0.3273374283384749,0.0,10
main,abf,abf,250000,1024,1.5,415.0,0.0834963560424004,0.08068225929935952,0.08616925224887917,0.3232143996111193,0.3177510856386813,0.32617399411284864,0.0,10
main,abf,abf,250000,1024,1.5,420.0,0.08339831311301457,0.0807210479528524,0.08615359874026668,0.3235585735826679,0.3175252551806997,0.32497697642824963,0.0,10
main,abf,abf,250000,1024,1.5,425.0,0.08306438003249061,0.08028764723901202,0.08628003697696483,0.3235704245416523,0.31764583695490173,0.3245062757587586,0.0,10
main,abf,abf,250000,1024,1.5,430.0,0.08257615236355878,0.08023938718626826,0.08590156361638351,0.3220877361768669,0.3174864106936252,0.3245765779352925,0.0,10
main,abf,abf,250000,1024,1.5,435.0,0.08275560388057579,0.08037777154758839,0.08604445423490174,0.3206387331888725,0.3166970836705226,0.3257341107693485,0.0,10
main,abf,abf,250000,1024,1.5,440.0,0.08284900375602658,0.08040998156538914,0.08590796580270364,0.32140990940948133,0.31675672257021015,0.32652771201812014,0.0,10
main,abf,abf,250000,1024,1.5,445.0,0.08334303121767081,0.08113464707912646,0.08599098949532268,0.32152920108651717,0.3180639455516295,0.32682523193361457,0.0,10
main,abf,abf,250000,1024,1.5,450.0,0.0830663287067781,0.08128614592922126,0.0858730566498955,0.3209309582931137,0.31900771289888563,0.3263107561732408,0.0,10
main,abf,abf,250000,1024,1.5,455.0,0.08286275816697558,0.08167065728267137,0.0855619221420171,0.3210019807969371,0.31910349064595567,0.32465228124291545,0.0,10
main,abf,abf,250000,1024,1.5,460.0,0.08249255397356502,0.0816705182310355,0.0855689902858544,0.3212082880699745,0.3186586005636446,0.32455635571589764,0.0,10
main,abf,abf,250000,1024,1.5,465.0,0.08258028099672735,0.0818698177879525,0.08543443711617171,0.3217358641885677,0.3176733458431485,0.3244609155706573,0.0,10
main,abf,abf,250000,1024,1.5,470.0,0.08274441141792822,0.08212537989344401,0.08540187077745867,0.32241275488472815,0.31762432111634903,0.32407297627309073,0.0,10
main,abf,abf,250000,1024,1.5,475.0,0.08293133813640995,0.08225696386325462,0.08494785898821368,0.32272420390896883,0.3174865113508678,0.32439245815715684,0.0,10
main,abf,abf,250000,1024,1.5,480.0,0.08323635299693566,0.08233787549652316,0.08506304759690543,0.3228213598426644,0.31710833786522896,0.32518848082308477,0.0,10
main,abf,abf,250000,1024,1.5,485.0,0.08330786632135208,0.08211048347892576,0.08532651318608427,0.32276045523417796,0.3175894799503031,0.32551224979620985,0.0,10
main,abf,abf,250000,1024,1.5,490.0,0.08313568230687546,0.08188117218472354,0.08548522639899678,0.3227689312415447,0.3179319754410746,0.325045744261336,0.0,10
main,abf,abf,250000,1024,1.5,495.0,0.08333129358626828,0.08177848812135313,0.0854209101288354,0.3222172859515202,0.3171789085697994,0.3243011597082712,0.0,10
main,abf,abf,250000,1024,1.5,500.0,0.08353549408021142,0.08170764881725973,0.08535865694674671,0.322035135948032,0.31735234360722686,0.3240982994078788,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,0.0,1.0128246046204876,1.0128246046204876,1.0128246046204876,6.0293198571840705,6.029319810431595,6.029319884674015,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,5.0,0.9671134804290606,0.9507340399874864,0.9908903870477009,2.6501723475090877,2.604786305194695,2.744409854328001,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,10.0,0.6186984946109,0.594779042900705,0.625372355729315,1.7722618438240725,1.7262893138063842,1.7881052588844994,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,15.0,0.40742922385472446,0.394005732921329,0.4114986009073185,1.2428762683521937,1.2152746023671337,1.2519924169297383,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,20.0,0.8957323777155883,0.5786820259807332,0.9597311622528321,6.856595603141434,6.293127031057259,6.9946864174869,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,25.0,0.16082535614184768,0.14031501464449042,0.17876566135542177,0.5616889957905223,0.5195939644571308,0.6389299743573303,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,30.0,0.16499201343788958,0.15158354977289476,0.1747203657471818,0.5564559079613894,0.5074319050535474,0.603945375998837,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,35.0,0.15906875391785408,0.14814013067003268,0.17548180074240585,0.5377297092782696,0.511534997995301,0.5668213935269172,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,40.0,0.14979989136555077,0.13870064656453268,0.16342409883087827,0.5125809372730816,0.4655869836273171,0.5391428396251413,0.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,45.0,0.12271402008965737,0.104431639753737,0.12838625282074825,0.42488922496463843,0.40319397804238677,0.4708902844347961,219.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,50.0,0.08818589945234406,0.07979716924777355,0.09930150145728023,0.36741344777245694,0.3322624901620143,0.404003100786449,390.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,55.0,0.06759329184316987,0.057812623728484336,0.076431051263655,0.3253416848595119,0.3115178505624277,0.35796437851885665,559.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,60.0,0.055551881798345956,0.050595636292555715,0.06281716414036402,0.314773270065945,0.2931754940300676,0.3381867489169187,724.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,65.0,0.046779431200218,0.04466912525799152,0.05374516413581141,0.2997583536938151,0.28779886185758485,0.32480370736249076,897.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,70.0,0.041974553774143344,0.038528025452298637,0.04685283104287357,0.29410273086678307,0.278170887417194,0.31452841889054894,1071.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,75.0,0.04025123350989987,0.03716464847173238,0.04317653617284507,0.28944250720734943,0.28054842806403185,0.3104900946466913,1242.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,80.0,0.04085026221270864,0.03854871302337311,0.04366666593360634,0.291856372394671,0.28152199209030415,0.31188864693847496,1420.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,85.0,0.04403530804309855,0.04152385916171404,0.04479745041201154,0.30211358389016185,0.28861692203733086,0.315070285122237,1589.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,90.0,0.045374420317197725,0.04300301471427538,0.04702152947686248,0.3030949700794032,0.2907641531879479,0.32526508841866375,1767.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,95.0,0.04774176827449568,0.045336362709061016,0.049149464310865205,0.30859639909968006,0.2970532005013298,0.32646613844910904,1931.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,100.0,0.04844650847577086,0.04670830866794713,0.050811359372756576,0.30959139386514856,0.3015473935560288,0.3276039370980883,2105.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,105.0,0.05075687977938466,0.04904953916424584,0.05235443245742639,0.3158140515869005,0.3061074496303613,0.3260223753372318,2287.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,110.0,0.05280037069676463,0.0498683078173381,0.05495262131823976,0.3187732703368352,0.30961784528646513,0.3268745765666766,2487.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,115.0,0.05414842620806099,0.050527435235712945,0.056211951720102585,0.3238548331272738,0.3114503662749809,0.32962547975067086,2666.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,120.0,0.05565329572454608,0.052071159595069326,0.05827926389893939,0.3271119378565224,0.3182280481109539,0.33279824378245804,2856.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,125.0,0.057318920484984624,0.05337103778943185,0.05903148895291398,0.32894784446459946,0.3190552839056013,0.33745908220360676,3040.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,130.0,0.05830649107250085,0.05534856334971143,0.0609878063574415,0.33549396681101434,0.3196844320468677,0.33672396506473967,3223.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,135.0,0.0602170000722395,0.0577541444482764,0.062401823798973875,0.33403194670779435,0.31799373351498816,0.34423756695141716,3406.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,140.0,0.0614460525648641,0.05840579814846473,0.06443682951455645,0.33249083569632787,0.3214407827337962,0.3470605670618265,3586.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,145.0,0.06305693532965273,0.06027927600730527,0.06585727201371407,0.33471051580658584,0.3235464086811066,0.3487029655157418,3784.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,150.0,0.06410164964964923,0.06156310416682198,0.06738510090259127,0.3388018746727543,0.3274197726018003,0.34964739370904496,3974.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,155.0,0.06543504109503859,0.061656992881049956,0.06848586184569251,0.3409041477877024,0.32810961285270357,0.34933048403790656,4170.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,160.0,0.06694754349132362,0.06242982759698737,0.07008833561398325,0.34099609114274976,0.33088811688969866,0.3493980691946404,4356.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,165.0,0.06802145713449431,0.06321902402007705,0.07103950476565238,0.3441354117031442,0.33103684269982336,0.3504679547971266,4532.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,170.0,0.06825160152341225,0.06424061853749392,0.07239911005802585,0.3458215937722871,0.3335028370623847,0.3494105511702962,4709.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,175.0,0.06919449114353976,0.06523757908688677,0.07375178659102419,0.3465840987338982,0.33662433611569187,0.3519767959668006,4881.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,180.0,0.07019644997733437,0.06651110305027978,0.07497675256742359,0.3479258338194685,0.34025316021279045,0.35291076211557726,5074.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,185.0,0.07091741386650147,0.06785980383684077,0.07512031882533722,0.3500181316555332,0.34325303564714293,0.35339115641566304,5275.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,190.0,0.0716576742750469,0.0692850836229081,0.0761319793108025,0.3513964733935655,0.3455175774705356,0.3542285117178654,5474.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,195.0,0.07246756005755534,0.06969248422986735,0.07685040458185399,0.351843859358104,0.3478934995186781,0.35556291333041384,5675.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,200.0,0.07358742393377077,0.07125176895184598,0.0774669239323191,0.3541664868457415,0.3500477664978291,0.35795616398643804,5858.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,205.0,0.07421874274938997,0.07210116923594673,0.0782903490033794,0.3567423087517056,0.35011727732119047,0.35939752965073973,6037.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,210.0,0.07523459196965032,0.07253801364371078,0.07937638754363843,0.3576584156796956,0.3522147515452612,0.3618069409858821,6217.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,215.0,0.07569656829812035,0.07354434664103636,0.0798111783301237,0.35794879625971865,0.3532837943647774,0.36328775910609024,6401.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,220.0,0.07627509655024933,0.07500400402567511,0.0804430225496543,0.36013167172695126,0.35354257707154857,0.3654174698418916,6584.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,225.0,0.07732627347902493,0.07593083973563594,0.08069489550631874,0.36148314108872204,0.3558173929608847,0.36697748580584816,6777.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,230.0,0.0781024949507568,0.07635539797152402,0.08159691568299793,0.36180585759531236,0.3575521235782948,0.36789489029127503,6968.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,235.0,0.07844980878316454,0.07696118263003655,0.08150241208318133,0.362818030853382,0.3594612152013095,0.3676498757734651,7170.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,240.0,0.07943801730025857,0.07740790660149954,0.08246046288205906,0.36476169541574144,0.36233061174064457,0.368316038092027,7358.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,245.0,0.07968937419408086,0.07774584468311511,0.08298580919855496,0.36443054590494084,0.364140991465604,0.3677795381145627,7556.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,250.0,0.08027014728260429,0.07782116139720434,0.08373081163318871,0.36662767933997864,0.3644504634732351,0.3688553547188277,7770.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,255.0,0.08085371825718157,0.07825965506680378,0.08469935157813467,0.36766437653378875,0.3653832623919385,0.3696828953481676,7971.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,260.0,0.08169322071379338,0.07908785886779114,0.08429009235034174,0.3686214134777688,0.36794237688819365,0.3718059448430536,8163.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,265.0,0.08233664348894945,0.07997498702478661,0.08475995996567773,0.3700400548425232,0.3691952320609254,0.37302233360678083,8345.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,270.0,0.08288840199212667,0.0808181125896397,0.08523688509976744,0.3706210063055857,0.3684037339788495,0.37397838505130065,8524.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,275.0,0.08365181526367928,0.08130107663098766,0.08576519321036341,0.37160614893914684,0.3693903180281056,0.37420141598784307,8723.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,280.0,0.08396978858628792,0.08238948938588439,0.08597454273807983,0.37275107625917336,0.3700650318976532,0.375376505487768,8915.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,285.0,0.08433402460554368,0.0831251621233017,0.086303572069919,0.37399445824179944,0.37150819198293433,0.37595200334783263,9116.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,290.0,0.08460810657477456,0.08361794043331923,0.08637164088149815,0.37399244202176063,0.37187148416025295,0.3758889627114241,9323.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,295.0,0.08525216167175584,0.08386462931430727,0.08633061504388705,0.3750666021332094,0.3729184378866669,0.376852684716222,9520.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,300.0,0.0857511219377152,0.08389980217292133,0.08701253357525462,0.3746835255971423,0.3738815810283808,0.3779353176138258,9708.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,305.0,0.08638773417697268,0.0840630864897572,0.08770483060086956,0.3760857654029707,0.37443681372699933,0.3783595449073033,9895.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,310.0,0.08665913661475119,0.08460316071951168,0.08804378561861709,0.37629951274432527,0.37380324270101606,0.3805236729976738,10067.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,315.0,0.08679219615040937,0.08487661468043009,0.08790237382930745,0.37686027710749137,0.37532772688823135,0.3816215681169568,10258.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,320.0,0.08709717629297094,0.08542392868142287,0.08812357657299974,0.37819442397861935,0.3762277707435663,0.3827371630460107,10447.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,325.0,0.0874853568290562,0.08566421679416097,0.08844454777202819,0.3787764524932099,0.37783973582699937,0.3833401859667859,10651.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,330.0,0.08747733599146616,0.08621220939240512,0.08900494314499129,0.37931723336739337,0.37760918789934106,0.38358217051741594,10848.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,335.0,0.08785350896847009,0.08665947275777376,0.08860725589522245,0.37981427075085766,0.37644263187981836,0.3834783768141228,11034.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,340.0,0.0880408663821611,0.08683107615563354,0.0890582730500674,0.38063125904721795,0.37576570248922836,0.38308298750307035,11228.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,345.0,0.0885065372165631,0.08685444505541039,0.0891830097988312,0.38026969179403103,0.3763253788087671,0.3829395759155009,11422.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,350.0,0.08902288991266405,0.08702804645677234,0.08940628239119955,0.3798753318329539,0.377187454547095,0.3840208117885858,11615.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,355.0,0.08895171358388093,0.08677272565535975,0.08948428096283348,0.3802662193221447,0.3771630387542657,0.38388803292770973,11815.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,360.0,0.0889698394238155,0.08663373088016241,0.0900896904056782,0.38038409342839463,0.3765670116782878,0.3833310617016424,12025.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,365.0,0.08919826564306275,0.08713738927283529,0.09033197678771407,0.38152734824079837,0.3779408065423028,0.3837495117184123,12194.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,370.0,0.08937737255578783,0.0872771327459103,0.09101777977284642,0.3823026700400356,0.37754561327207664,0.38504770159123436,12389.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,375.0,0.08943927520834971,0.08741664450221337,0.09148749914290172,0.38212317670314166,0.37887259979983057,0.3848996166519612,12574.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,380.0,0.08967579671302328,0.08786055155243593,0.09173214338455102,0.3834461932596228,0.37885695981670303,0.38559667389469476,12797.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,385.0,0.08988402796939546,0.08820539863823829,0.0919161581805995,0.38461803374933645,0.3794492059159319,0.3865774935617987,12988.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,390.0,0.09019918004262653,0.08867050885259312,0.09202060295192455,0.38535009324719144,0.3793950896245081,0.38736209037999336,13195.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,395.0,0.09024171688918223,0.08876121725544275,0.09223792456506183,0.3863238562292417,0.3805223749360401,0.3878233869092913,13384.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,400.0,0.09055489114110025,0.0890237807764744,0.09213372327331068,0.38651182890127067,0.38169998934242877,0.38778177412195847,13581.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,405.0,0.09089699871468919,0.08906039732833833,0.09284674287125079,0.38601868331001943,0.38156629828698835,0.3879710985858219,13786.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,410.0,0.09128092651626675,0.08915220988277983,0.09286900930971895,0.3861749213644884,0.38178112134914294,0.3881578098880476,13987.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,415.0,0.0913842568002348,0.08933767167307902,0.09311676666138419,0.3868981506276129,0.38183477393445786,0.38866786545515275,14191.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,420.0,0.09124523535469407,0.08933574270926406,0.09336321330511262,0.38705106641749126,0.38202783970678417,0.3890244205136194,14375.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,425.0,0.09151499364281615,0.08933834273615957,0.09360732251712729,0.3873061957579875,0.3824267467507054,0.38971800163355114,14585.5,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,430.0,0.09171365792645725,0.08974900076499961,0.09382080807363549,0.3875640113766895,0.3834452446143075,0.39014912512556515,14789.0,10
main,fr_est_aggressive,fr_estimated,250000,1024,1.5,435.0,0.09202201317056831,0.09006323257513907,0.09402813906923621,0.38881778650530796,0.3828311486324604,0.3902460668403759,14983.0,10
